GeneIDs	TCGA-BH-A0BT-01A-11R-A12O-13_mirna_gdc_realn	TCGA-BH-A0BT-11A-21R-A12O-13_mirna_gdc_realn	TCGA-BH-A18L-01A-32R-A12C-13_mirna_gdc_realn	TCGA-BH-A18L-11A-42R-A12C-13_mirna_gdc_realn	TCGA-BH-A1FC-01A-11R-A13P-13_mirna_gdc_realn	TCGA-BH-A1FC-11A-32R-A13P-13_mirna_gdc_realn	TCGA-BH-A1FG-01A-11R-A13P-13_mirna_gdc_realn	TCGA-BH-A1FG-11B-12R-A13P-13_mirna_gdc_realn	TCGA-BH-A1FU-01A-11R-A14C-13_mirna_gdc_realn	TCGA-BH-A1FU-11A-23R-A14C-13_mirna_gdc_realn	TCGA-E9-A1N4-01A-11R-A14L-13_mirna_gdc_realn	TCGA-E9-A1N4-11A-33R-A14L-13_mirna_gdc_realn	TCGA-E9-A1N5-01A-11R-A14C-13_mirna_gdc_realn	TCGA-E9-A1N5-11A-41R-A14C-13_mirna_gdc_realn	TCGA-GI-A2C8-01A-11R-A16E-13_mirna_gdc_realn	TCGA-GI-A2C8-11A-22R-A16E-13_mirna_gdc_realn	TCGA-GI-A2C9-01A-11R-A21U-13_mirna_gdc_realn	TCGA-GI-A2C9-11A-22R-A21U-13_mirna_gdc_realn
URS00002337B8_GR_chr1_629490_629570_81_-	7.6350098195432174	2.979072157301247	8.102002300976233	8.040810332205899	2.931344878130804	3.8692963446501394	5.2032612407951335	10.43315453563752	1.3274768858663473	4.273170802734885	0	9.355407751938664	2.6131404769551843	1.519008832925122	5.04916294378148	9.378958711008377	6.589190986283922	0
URS00000A75D2_GR_chr1_629499_629570_72_+	60.74806065210807	0	41.06923571274736	60.05475955850643	48.5030823879896	42.2104618143734	98.4204517428965	145.48443195821343	50.648758599378205	131.1532728814372	51.722433347552204	48.98229183288182	17.04663782698019	21.905248951731373	129.2621987567545	184.62058599165326	42.02548446051391	111.14634903968378
URS0000EC8040_GR_chr1_629501_629570_70_-	0	386.1906369205636	18.789907192502493	0	6.779308654966252	0	18.35910060326717	0	11.016417277171653	0	19.212397603118315	0	7.430348881204041	9.089865314801322	0	69.86065653986574	0	15.097962062823676
URS0000DDB6FD_GR_chr1_630827_630875_49_-	6.638197165213836	0	33.825789761770956	3.769528626900643	2.151426731008058	3.835176923472765	5.740303000910705	5.461809848777901	6.152299069916556	2.958344966334399	9.756323679319504	8.268766618736336	9.80698686040846	5.3498167574373054	20.850882887405927	34.54144570623478	9.502303876607133	1.1156799389624135
URS000083167E_GR_chr1_630916_630981_66_-	10.290655295710806	4.7845872537332275	4.151071335776134	2.010201434336223	2.999161084817581	1.0552614237937015	3.7364305570752165	1.4490484904279641	2.253741604926109	0.6574094073824577	2.0293422052410532	3.7562373613396187	2.8024263751054557	1.730863985120774	5.039462609322558	12.773598464196967	3.106231826140274	0.9137797445875193
URS0000BA5588_GR_chr1_632615_632685_71_-	13.632416541835232	5.17036229950575	43.916019562551064	3.5354534841497975	4.540042576017595	2.4622766555186373	13.933090148953559	7.84145451134161	11.968869884738892	3.6157543737168565	22.438214407819707	10.38894113000003	5.14557878112921	11.720458221443113	20.549613800948656	21.511491017073684	6.061434278893449	0
URS000000EE2E_GR_chr1_633464_633533_70_+	47.463056780017624	0	127.5932624328936	46.64288150817866	42.966582166588665	0	81.07148574543227	25.77083444340343	0	0	75.09443465315913	27.083620810201754	0	0	18.425081155420354	30.856167707332176	77.79883171850919	23.672786368317585
URS0000440183_GR_chr1_633467_633553_87_+	11.294378605657936	23.14046217604825	24.339792679977272	4.475867891648646	20.960262594846853	4.573062490093499	12.489789189131278	5.650306412353077	2.281183110466402	5.129438195715685	5.283794279387968	6.940869570094225	4.770419429264365	5.226390541871529	2.5823430772153313	7.6751293468032245	12.648177615385622	4.69420843472072
URS0000650AFF_GR_chr1_1167115_1167188_74_+	23.02253918352281	57.76443746753609	88.92447446924689	26.618668212925947	74.12946640803078	22.864012103406232	105.48225982946937	47.513951685932014	26.41805980498106	34.479482987599624	32.329650247301856	41.191707049069116	51.50654599796233	60.94961166723385	1.385852915961492	0.36517632962816743	81.73781689384909	59.77689511836144
URS000012A1DD_GR_chr1_1167124_1167145_22_+	9.704259373365314	14.961311967521961	11.221847215605283	2.5292616310818943	27.757891850478998	0	4.124453713140138	6.9702814343637085	7.814230906201739	3.979013423757587	7.749860987461779	5.728195240302741	4.542018707488376	6.3296436650720524	0	0.3071144815322473	18.207476415702292	6.039086039064518
URS00002B452B_GR_chr1_1167160_1167182_23_+	242.66026995489767	398.39656832043045	567.4090370044531	175.13876173586394	436.87474395863654	152.6611599360935	372.41348322213463	252.42415912406733	286.81857065113184	235.02401717635894	505.306019119108	350.46275043163416	530.1257305779442	318.3882684504585	9.071030396176127	9.41205836919708	1614.5094395988413	609.2357461843615
URS00006E24A0_GR_chr1_1167869_1167945_77_+	2.861785715556351	1.3682575540986057	10.09814128984496	1.893597359378943	13.41216206894824	0.36832766120410515	17.056417925631298	3.752151970607468	4.1109270426719	2.4773172890874053	4.372078433418298	8.76880939712045	11.101839756782978	10.817602475246991	0	0	11.068941974971649	5.167690044036088
URS0000EFDBD3_GR_chr1_1167877_1167938_62_+	84.82927496428688	139.47157404577354	151.2702132954907	59.25206347382917	110.60437568564853	30.368738852787235	342.0024721667053	69.29818704518804	126.59028939455753	101.28728884024709	373.04614047131565	70.33585259133977	284.0596400628331	98.16260335674099	2.770371481324874	0.8887491990543305	167.827530082459	47.37755966446666
