GeneIDs	TCGA-BH-A0BT-01A-11R-A12O-13_mirna_gdc_realn	TCGA-BH-A0BT-11A-21R-A12O-13_mirna_gdc_realn	TCGA-BH-A18L-01A-32R-A12C-13_mirna_gdc_realn	TCGA-BH-A18L-11A-42R-A12C-13_mirna_gdc_realn	TCGA-BH-A1FC-01A-11R-A13P-13_mirna_gdc_realn	TCGA-BH-A1FC-11A-32R-A13P-13_mirna_gdc_realn	TCGA-BH-A1FG-01A-11R-A13P-13_mirna_gdc_realn	TCGA-BH-A1FG-11B-12R-A13P-13_mirna_gdc_realn	TCGA-BH-A1FU-01A-11R-A14C-13_mirna_gdc_realn	TCGA-BH-A1FU-11A-23R-A14C-13_mirna_gdc_realn	TCGA-E9-A1N4-01A-11R-A14L-13_mirna_gdc_realn	TCGA-E9-A1N4-11A-33R-A14L-13_mirna_gdc_realn	TCGA-E9-A1N5-01A-11R-A14C-13_mirna_gdc_realn	TCGA-E9-A1N5-11A-41R-A14C-13_mirna_gdc_realn	TCGA-GI-A2C8-01A-11R-A16E-13_mirna_gdc_realn	TCGA-GI-A2C8-11A-22R-A16E-13_mirna_gdc_realn	TCGA-GI-A2C9-01A-11R-A21U-13_mirna_gdc_realn	TCGA-GI-A2C9-11A-22R-A21U-13_mirna_gdc_realn
URS00002337B8_GR_chr1_629490_629570_81_-	7.9611682868351386	2.803643294123641	8.087762367532957	8.00236365285932	2.8270458079294642	3.5046639954182734	5.369714021875328	9.546302789397163	1.390748147247827	4.4245345569096894	0	9.82048188651434	2.790192479521201	1.5031673635668217	5.490342975534951	9.312758746104798	6.6071474047661845	0
URS00000A75D2_GR_chr1_629499_629570_72_+	63.343144983569175	0	40.99705316312685	59.76761112587471	46.77731261156122	38.23265849237724	101.56893058138564	133.117786559431	53.06282010064292	135.79896870593862	51.7312032648596	51.417289599707125	18.201624093849844	21.676803058242683	140.55672452013147	183.31746944218168	42.14000947389774	106.08882252608812
URS0000EC8040_GR_chr1_629501_629570_70_-	0	363.4489976357387	18.75688238975783	0	6.538096645217421	0	18.94640983340644	0	11.541490537921108	0	19.215655205813146	0	7.933788386574306	8.99506874763574	0	69.3675556367077	0	14.410954850317493
URS0000DDB6FD_GR_chr1_630827_630875_49_-	6.921772990806848	0	33.76633816240326	3.7515048391953507	2.0748776325636835	3.4737598990933205	5.923935794754161	4.9975384162522944	6.445534851792849	3.063135114194138	9.757977935439222	8.67982186947302	10.471454262022133	5.294024482633831	22.672767678365798	34.29764012355451	9.528198913692743	1.0649128114702224
URS000083167E_GR_chr1_630916_630981_66_-	10.730259754383177	4.502836876979393	4.143775487497664	2.0005897699920947	2.8924490718899243	0.9558163521998241	3.855959296601497	1.3258747005896767	2.361161233614056	0.6806960861802149	2.0296862950716457	3.9429666719593346	2.9923033473279306	1.7128131165613891	5.479795056256078	12.683437946800751	3.114696719431302	0.872199743752872
URS0000BA5588_GR_chr1_632615_632685_71_-	14.214777035123506	4.865894756416654	43.83883355686591	3.5185489134866352	4.3785050432333	2.2302381551329233	14.378810918487703	7.1749056164035085	12.539339700809556	3.743831200374353	22.44201897137456	10.905394066451803	5.494214851633029	11.598227674947417	22.345174643442324	21.359655403522844	6.077952490422164	0
URS000000EE2E_GR_chr1_633464_633533_70_+	49.49062167099324	0	127.36900681096718	46.419861211087095	41.43780450445215	0	83.66496964795654	23.58023049422049	0	0	75.10716746442748	28.429996280246897	0	0	20.03500699455771	30.63837410334853	78.01084384301379	22.59559628746567
URS0000440183_GR_chr1_633467_633553_87_+	11.7768609209533	21.777787907484694	24.297013498373705	4.454466782740676	20.21448344203272	4.1421090633154085	12.889338635031974	5.170012164676412	2.3899106780632877	5.311132552892854	5.284690185398193	7.285912671806741	5.093636768890602	5.171885456825951	2.8079801211153192	7.620955604382071	12.68264557522661	4.480606424181732
URS0000650AFF_GR_chr1_1167115_1167188_74_+	24.006034459985365	54.362858364395535	88.76818241317481	26.49139255796909	71.4918939822952	20.709367510815675	108.85664652479429	43.47511272504875	27.677218427559747	35.700811183437054	32.335131976232525	43.239420843646464	54.99634579809542	60.31397915167601	1.50694439989202	0.3625987876056583	81.96056327485817	57.05684866992975
URS000012A1DD_GR_chr1_1167124_1167145_22_+	10.118813701156533	14.080283979101042	11.202123898883741	2.517168109795323	26.770248829573045	0	4.256395347284151	6.3777850574781665	8.186679007879123	4.11995756981101	7.751175033139931	6.012954121444213	4.849760872498252	6.263632952036166	0	0.30494676030377527	18.257094201361692	5.76428764915475
