GeneIDs	GSM1666235	GSM1666236	GSM1666237	GSM1666238	GSM1666239	GSM1666240
URS00002E11B0_GR_chr1_629572_629638_67_+	0	0	0	177.86604632474257	114.86392708233899	328.8506786497726
URS000004104A_GR_chr1_629572_629639_68_+	127.4686215111316	334.6893178379317	203.52279798246465	448.2340898011205	1022.7860789447985	1968.6577896490874
URS0000DCF513_GR_chr1_629584_629639_56_+	184.63274265892053	137.05396437821872	13.05264220578939	55.66631368871239	55.28633618833084	61.8414076272889
URS0000650AFF_GR_chr1_1167115_1167188_74_+	24.165624746490167	24.396857201239712	77.68152474496993	37.584083061272175	36.07214434966676	22.80710843611665
URS00002B452B_GR_chr1_1167160_1167182_23_+	35.19772718399928	37.96586359678845	107.55893914662012	41.61090901326954	29.706438075985368	20.733712504510876
URS0000EFC8EF_GR_chr1_9151691_9151756_66_-	290.74259011175315	257.93357502367564	376.2413507428498	348.995245113465	283.16389464554015	255.95522457910528
URS00000EED18_GR_chr1_9151693_9151714_22_-	35.19748126926452	33.85706127675058	13.942487269838104	4.026499447490799	5.304448078259087	2.7075473496999902
URS0000532A91_GR_chr1_10298967_10299053_87_+	10.641134370196475	12.885197365296445	53.85241965387846	124.71412944970207	1210.2072194917948	1209.268799526551
URS0000676297_GR_chr1_10999862_10999945_84_-	215.57520114231957	231.16649131278825	103.48270221778355	247.63512253355293	224.35173335389305	221.5263044173205
URS0000CBD6D6_GR_chr1_11727985_11728007_23_-	6.82941196576604	5.011469509234966	15.91072282121132	218.72990852968462	181.3283815212276	190.82954403229556
URS000051BA34_GR_chr1_16514123_16514171_49_-	50.43258228958512	41.39239931511365	14.938747269227123	2279.205029133326	2196.155895688569	2173.930957247493
URS0000287398_GR_chr1_16535279_16535350_72_-	1558.1823323927074	1804.4412889244422	1480.5404480381628	1740.8199248378992	2264.480312897154	2100.752201571197
URS00004BF687_GR_chr1_16545939_16546009_71_-	4809.923987773352	16561.92473102124	9918.25109943873	13335.50286894017	24813.558076203175	24110.992558664093
URS00007131F2_GR_chr1_16727285_16727355_71_+	5.714818261963069	15.508065150748665	35.240507103614306	7.049852925134425	9.821881518026533	10.662561166492827
URS000064074C_GR_chr1_16872583_16872654_72_+	305.5070935771702	40.05803316333881	0	0	62.017422682239015	27.509521425133542
URS00006CC1A3_GR_chr1_23370254_23370346_93_+	534.8087589181666	463.12796815202046	173.48889712317646	1467.8381546212936	1891.2293825050601	1895.9161327658821
URS00006E3D71_GR_chr1_28578749_28578822_74_-	145.35655691695854	5144.3192835967975	315.70552287687883	0	2239.654635085582	2121.05996156631
hsa_piR_020619_DQ598378	1.5760177779203663	3.0153400789346865	0	79.1949920745417	81.69275601753718	83.97158192043408
URS00001CF899_GR_chr1_28648600_28648664_65_+	0	0	0	81.27129449570432	121.91700410595928	114.03548150607799
URS0000668E72_GR_chr1_30935688_30935773_86_-	1.050679156524694	1.64473177127978	0	16.10745611679506	13.792283077977974	19.697038191481262
URS000075C4DE_GR_chr1_40754355_40754446_92_+	72.13481151954626	78.4064116657565	45.76725721656966	37.95304694543254	45.625161554643284	41.877054019742594
URS00007169CB_GR_chr1_40754371_40754432_62_+	1256.587274337544	1359.739701676854	4069.969551716786	2888.235059925258	2967.0168037346934	2937.5595091806076
URS00004DC6A5_GR_chr1_40754413_40754434_22_+	243.2316337108184	281.38548299835276	130.46423739581147	75.16758417098582	92.30169322091727	95.89533569380421
URS00006D4A6F_GR_chr1_40757300_40757358_59_+	557.8006890908467	415.063562373878	354.92653588261095	827.5000858080014	339.28827829906595	0
URS000029360B_GR_chr1_44775865_44775938_74_+	36.24841846083514	43.585373917975225	13.942830285317255	37.584064172581705	44.55968500479449	50.797623402350666
URS0000010A7C_GR_chr1_44776492_44776589_98_+	150.24706707431986	1219.5680989028674	31.869327507684584	179.86659190504926	505.0097612827045	433.33483061436095
URS00003640C3_GR_chr1_44777842_44777912_71_+	157.0764799969523	5194.197827391534	205.15879383354024	314.66803551056194	2932.4516401917667	2813.566341774871
URS000040478E_GR_chr1_44778390_44778458_69_+	0	15.350823448731507	0	92.61787207193078	159.1413885992495	128.54908848628713
URS0000EFDDC6_GR_chr1_65058440_65058499_60_-	126.85484225487231	136.9381900852173	210.46573010833825	269.2806179686104	262.943805250882	288.7291766516493
URS00005FF45E_GR_chr1_65058441_65058462_22_-	84.57757050207009	84.7199169433189	168.97505632445973	274.23145527203184	250.9418901636056	242.19000779819592
URS000075D737_GR_chr1_65058442_65058463_22_-	376.6693139155736	363.74224665052583	594.8911036449327	647.918284385643	567.0445201246216	580.9365522254395
URS0000EFF2AC_GR_chr1_71067641_71067702_62_-	10504.65707383057	13830.123203956935	6684.469290533733	3377.1847932767237	5128.502922164038	4891.93777100563
URS0000668E0B_GR_chr1_75787072_75787150_79_+	242.04604751696363	921.0139875876976	135.04124871405392	1527.073240220264	1895.2484877454212	1877.3588606993596
URS00000A3335_GR_chr1_75787889_75787972_84_+	461.38078291750264	382.57060343628797	85.05629213906649	63.53804321809468	114.18043192798817	83.0147401733967
URS00002E0A2C_GR_chr1_92837289_92837383_95_+	119.25204280133033	198.87540006533231	80.66923400558979	632.2176498858217	876.3404686035092	869.7797198183677
URS000047CD44_GR_chr1_93847573_93847657_85_+	56.48801287232723	51.41365829060182	240.65914489885765	190.57238025159342	151.84637400400777	139.11139720202124
URS00000F4AC3_GR_chr1_109598893_109598967_75_+	37.29910686707099	47.28603146165812	21.9101684034225	17.449748224074618	25.46268406191791	14.513611093734953
URS000061E740_GR_chr1_109598940_109598961_22_+	247.9601855721157	289.0614752836465	145.40379951403708	76.51041175764892	73.20519010280209	93.30175357584541
hsa_piR_020809_DQ598639	1.9420671233565316	1.9046932343619578	7.583927698162717	19.86818329450603	16.83591876601348	20.21840084620741
hsa_piR_021190_DQ599117	6.569702084207425	5.280659331280298	41.572380370588725	161.98679377185903	158.8745408448523	152.3639840006418
hsa_piR_016946_DQ593358	174.79329702206283	164.89102044597334	1167.016053494474	187.26597255167908	204.01713444093218	207.23525357916148
URS00001246A7_GR_chr1_145287766_145287841_76_+	153.96796560796156	190.8431727276343	81.4271728915321	42.70552571533462	67.2283439068571	76.34700043089676
URS00006DBFC1_GR_chr1_145459658_145459729_72_+	1574.3807675470289	1991.2988304013084	3094.102999900152	1363.5157540949797	1297.8909948007897	1345.3451407400628
URS00004F0321_GR_chr1_146035692_146035763_72_+	9581.52447401268	14251.145829229821	12174.119105337955	23362.573723516896	28741.55768294155	27889.046307014916
URS000034AAC2_GR_chr1_146037061_146037132_72_+	176.25890865274897	536.4183311142391	1521.6571458256599	1774.9892708610705	1914.4561257684595	1838.7754179882431
URS000044BAE3_GR_chr1_146038044_146038115_72_+	7936.9571121705185	7604.100416813399	4764.108169174948	11240.83378045561	11523.473088758208	11506.854087321957
URS00001AD596_GR_chr1_146039401_146039473_73_+	3248.725392507517	3203.4236188761965	1926.0074152795446	2391.8813943524024	4413.377394555929	4294.742908174225
hsa_piR_022628_DQ600952	125.19675115188048	119.09945725258433	506.69909256387814	240.61597422413735	253.9146891419524	230.30633313488394
URS000030BAD5_GR_chr1_153671250_153671321_72_+	70.73580992955377	74.7255476660097	786.5365383008345	497.0875874396959	442.0815788997355	451.88903090550656
hsa_piR_016926_DQ593325	76.97311088485166	78.76999557511368	41.29182141950224	97.62108321669731	74.3160781642366	97.1087054783421
hsa_piR_016984_DQ593431	52.07772315903592	45.85442227596435	4771.578889032976	1792.168480868959	1873.6796858237656	1703.2681062806093
URS000075BA3A_GR_chr1_155195177_155195272_96_+	3109.9700128470854	2901.5797913157626	1090.5285538989976	634.9022329010988	569.7274054679609	569.1407301322168
URS000025576D_GR_chr1_155195237_155195258_22_+	14237.748306892874	13425.117447432118	4733.590994206523	2405.3800935533077	2144.1695893243373	2090.996054781996
URS0000573EBC_GR_chr1_155920020_155920047_28_-	0	0.13706152702903776	0	18.79203163656013	23.340787583936855	27.990527306811355
URS0000EFC850_GR_chr1_156420353_156420414_62_-	316.12048359820733	435.897874097286	100.5532314433517	0	0	72.07257408977632
URS00003496BE_GR_chr1_156420354_156420375_22_-	47.798846005988516	45.222760927969446	44.81069364464745	25.498137379121935	36.06683456970638	27.98543887542122
URS000068668E_GR_chr1_161440171_161440242_72_-	0	0.2882002742747647	0	45.56718930423554	26.72093983004654	28.770047640834466
URS00006174C2_GR_chr1_161440825_161440896_72_-	646.3418223852193	608.3327708205405	2092.7271133730305	1281.611602120485	2015.4060875785162	2094.0004958548843
URS00000711F0_GR_chr1_161440826_161440864_39_-	253.70725024093065	214.33348250388707	235.93882276194543	1294.0285028444573	1228.5983168511532	1180.690550509919
URS00002B094D_GR_chr1_161440827_161440856_30_-	0	0	0	49.53273404814265	57.163561794678884	49.75040200922051
URS000042F13F_GR_chr1_161441533_161441615_83_+	8.481596011835084	18.321372484131338	380.2713290135908	473.1881678338788	265.55394046927563	204.8245834985466
URS000043000B_GR_chr1_161523847_161523878_32_-	7.324099596007856	4.082304167712377	0	64.07381012952408	47.28508191646421	56.210098814210085
URS000044DA37_GR_chr1_161523848_161523879_32_-	0	1.0705457503759848	72.62717817875006	43.04539352067085	52.02954133965145	54.316795098025544
URS0000EFC240_GR_chr1_172144553_172144614_62_-	5.3596073453225	4.226370515589399	0	31.63955402731068	11.5156118642771	13.4769594050971
URS00007E4957_GR_chr1_172144554_172144576_23_-	8.562729055923372	6.441851223252341	2.6754331111380627	36.095679437753695	18.12350304323544	42.50409520852562
URS000074D784_GR_chr1_172188399_172188467_69_-	0	0	0	44.462320540556604	37.21000756677706	29.972790131519098
URS000069573D_GR_chr1_173864146_173864222_77_-	6.304072387503705	51.80902949783987	2.9877497034927942	16.10745611679506	37.133071012742754	32.13727255006411
URS0000507EBE_GR_chr1_173864369_173864445_77_-	126.08145540500749	152.82293012870448	128.47322526711667	55.54070479659862	164.64259358228966	156.5850130064032
URS00001E5D61_GR_chr1_173864370_173864434_65_-	0	0	0	59.89606264127048	79.37472816088496	80.81612611748398
URS000026795D_GR_chr1_173864829_173864889_61_-	9.9162035675653	11.21620859117839	0	12.0037942700219	25.72964337958084	23.028311228185455
URS0000832FA3_GR_chr1_173864829_173864906_78_-	12.673390323826672	376.78887681482524	15.934663753842292	14.841966624217685	152.50909628876954	156.31840031765884
URS00006CFC33_GR_chr1_173865622_173865686_65_-	318.3556753441811	4492.034561015673	535.8030639796463	111.40990460795238	1187.194083045408	1222.2459185865962
URS0000816F9C_GR_chr1_173865966_173866028_63_-	294.71540197730894	369.226490575934	121.50180987481045	118.01342497315132	247.08225689344667	208.29572361044828
URS0000830339_GR_chr1_173866635_173866714_80_-	343.5719655321076	491.0892896515136	301.76269209226746	38.92635178255392	222.79842467314495	218.7407879288068
URS000026D828_GR_chr1_173866879_173866938_60_-	77.75023110951597	3616.4895343748094	211.1342927412311	138.25566460273052	1761.1684954035363	1710.5322267046956
URS000002951F_GR_chr1_173867674_173867745_72_-	237.4534163337578	8431.60266157405	416.2930865747714	488.6105842158283	4966.7093126831105	4924.763144207189
URS0000EFBE70_GR_chr1_198858886_198858947_62_-	318.45526507055325	335.97811886493423	118.43689841488255	110.94733766829513	46.50826373947031	72.07406010096445
URS000015D0C8_GR_chr1_198859063_198859138_76_-	19.869427349809932	21.69741721787376	8.7915878377745	11.847662153582394	1.1271194641201157	4.577845144577173
URS0000EFF21C_GR_chr1_198859068_198859130_63_-	2863.6296609346696	3170.594496935557	1509.504221238605	2015.432898377198	2167.548401037195	2142.052041539933
URS000003F252_GR_chr1_198859069_198859090_22_-	287.8816649741847	316.8800701282401	101.58119266370453	76.50734909140967	80.62852139838284	99.5186289540282
URS000075B799_GR_chr1_207801852_207801939_88_-	25.148053473889497	27.236946926301716	31.62133081132288	12.339895130803015	22.823437496889124	16.919610265826776
URS0000EFC5C7_GR_chr1_207801864_207801922_59_-	9.2397906895462	15.712841584242048	5.9251625095388585	9.532262191239164	0	12.198398463994216
URS0000272A3D_GR_chr1_207801865_207801886_22_-	58.642990166217864	64.69264880228563	65.73044903961045	56.37603734414755	63.65665437316189	70.49458343684209
URS000024463E_GR_chr1_207802450_207802472_23_-	32.55693974989549	39.502803122281094	113.33821747245369	92.54967940205418	116.64033843832736	111.89888227924045
hsa_piR_000805_DQ571003	0	1.5674555280501794	1.0198576668934531	36.304770045481135	29.799607085189002	24.801157540566173
URS00002D2993_GR_chr1_217039295_217039313_19_+	132.36848791081306	143.3460271959394	53.74699881434445	17.40459885710072	11.634387800425426	20.733723816706775
URS0000023412_GR_chr1_222465005_222465077_73_+	22.106742382929237	11.178327758562476	34.68919285345457	34.4180678018731	24.935079275944346	29.61681486593127
hsa_piR_020381_DQ597997	38.34977613597341	43.585373917975225	529.8275650719554	520.80774497805	459.3891313717834	455.10524142746783
URS0000A81496_GR_chr1_240341385_240341477_93_+	480.6763119381269	515.6979645585393	198.76935163461036	755.6239611870816	734.2565160543244	682.0833462203136
URS00004F5239_GR_chr1_248874248_248874318_71_+	26.96021127454414	20.267949656936704	38.38135080670599	0	0	0
URS000064D54F_GR_chr10_5853711_5853783_73_-	6.179369376365094	13.411813841546651	47.7115381047068	63.54601604439285	66.50717685477596	110.38286086380386
URS00004A9E9B_GR_chr10_13217331_13217375_45_+	7.354428442048752	7.12763436544334	50.78436588257051	36.16682234118824	32.82732465983556	44.50202850969313
URS0000EFE44F_GR_chr10_63372968_63373033_66_-	40.97647275146291	36.184083404616985	17.92649672307255	0	5.304724881456228	0
URS000062C164_GR_chr10_68755172_68755238_67_+	7.365905100914682	64.51558324838962	8.978479596906263	29.691126241655798	159.18530032164924	125.1220813640997
URS000009F893_GR_chr10_68755209_68755236_28_+	11.54631301846307	13.682076319020908	8.436261248480728	40.72564016490675	32.8457220738509	56.04995411367862
URS0000EFC0CA_GR_chr10_86264709_86264769_61_-	26.715084997935968	29.3945505218503	9.950017017765346	5.369151639171052	10.599703764412341	0
URS0000EFC162_GR_chr10_89592755_89592815_61_-	74.61138883135102	68.1909283356106	29.70421704871107	28.135206343271562	48.05752597145309	36.248057008152195
URS00005743AE_GR_chr10_89592756_89592778_23_-	452.62529753584886	466.6862254655364	170.62113443400762	157.8776311186745	134.5847403406595	150.98531938129565
URS00000114BC_GR_chr10_102436520_102436543_24_+	26.413786820205114	14.755628699218857	21.85054212753391	25.932316415937038	15.930127138889876	23.012592417797762
URS0000EFE028_GR_chr10_103394299_103394361_63_-	1174.6614483498404	1161.182671804415	1077.583974800449	789.2670718918167	733.1145116649199	714.2783517619082
URS00000F8038_GR_chr10_103394300_103394322_23_-	728.6431888788802	669.4030253783422	193.20544733575107	96.64300973478538	98.66627228462096	86.04339311623302
URS00006DC47F_GR_chr10_126779702_126779774_73_-	438.9667979821187	714.904733238049	161.19349029705535	87.70770841530506	203.3450489108871	221.31137886559193
URS000025307A_GR_chr10_130962634_130962658_25_-	99.82968078435506	99.57738524456622	42.786019314938606	70.36400579679375	61.383447584773805	77.62316010132542
URS000068F4AA_GR_chr11_568090_568185_96_-	71.18182462278277	54.32549142109677	43.26133990868291	74.62199633979787	73.63683118468188	65.30080259470708
URS0000EFEC4D_GR_chr11_568111_568171_61_-	283.94840901998947	261.18948972158097	221.65306687053038	455.5830442402659	358.16874125798864	315.16391914606953
URS000055128B_GR_chr11_568112_568133_22_-	230.0978549615692	184.07208509492375	148.3909310906548	389.2622426890234	319.3433996938031	313.07834512139135
URS000069B369_GR_chr11_3663815_3663911_97_-	51.999804230099514	43.854359366191304	23.33747803077747	2.4985659923212293	16.361698756849364	9.555444781239698
URS000075CEC3_GR_chr11_10508270_10508326_57_-	4.203002410278189	3.7009094272601275	2.9877494538454252	29.530335814363685	20.157952865559842	18.66168843375282
URS00006BB9DA_GR_chr11_16974421_16974487_67_-	4.682556237233065	5.890322027729452	63.41681562428643	150.01606910152958	160.72302838542868	172.07753388460486
URS0000690F72_GR_chr11_22688351_22688428_78_+	106.45667876906963	108.41824241682518	471.72502260887006	2358.052568244115	2276.8163750510084	2233.141314364464
URS000075B394_GR_chr11_34941837_34941920_84_+	32.99874901410027	34.02072785303795	25.65390799588128	12.080593586698711	11.67039466903815	9.330177140112395
URS0000EFDAAF_GR_chr11_34941850_34941909_60_+	64.71455128836364	58.632612535014395	22.15014368030783	0	0	0
URS00000DA3DF_GR_chr11_34941888_34941909_22_+	48.33105237844587	39.74751108931922	14.9386858559754	20.13431864689144	8.487557494865959	8.29348911533013
URS0000EFCE5A_GR_chr11_43581407_43581471_65_+	21.7546412829732	27.1757240630614	13.287657239184751	0	4.89806520041163	10.91335357788025
