smallRNA	logFC	logCPM	F	PValue	FDR
URS000074CCCF_GR_chr6_27728548_27728620_73_-	4.421815448810591	3.741458931416082	151.21396445842214	2.3565992587009996e-5	0.0054066744699751545
URS0000416117_GR_chr11_76235513_76235587_75_+	-5.102195344767653	9.923675339046024	141.76364149710162	2.8210094193186406e-5	0.0054066744699751545
URS00002E11B0_GR_chrM_4402_4468_67_+	12.78308505108467	7.723320225791457	144.78292209802032	2.900830833374478e-5	0.0054066744699751545
URS0000573EBC_GR_chr1_155920020_155920047_28_-	7.304992027395471	3.6231609811814347	138.92507586295991	2.984377624698856e-5	0.0054066744699751545
URS000075D26F_GR_chr12_48654444_48654530_87_-	4.2389770808073575	6.552596132026257	130.1346954664663	3.5788756437458295e-5	0.0054066744699751545
URS00000D02E8_GR_chr17_59841255_59841272_18_+	-3.543641088161924	8.52927060534494	114.5496533307725	5.095086815337532e-5	0.0054066744699751545
hsa_piR_018573_DQ595539	3.4701075969090853	8.099598438893475	103.55392023144816	6.728861751954834e-5	0.0054066744699751545
URS000022BCB9_GR_chr15_25106521_25106603_83_+	7.069606832517172	7.027476294629795	104.82360314009647	6.829814813742891e-5	0.0054066744699751545
URS000075EECB_GR_chr14_75604209_75604261_53_+	3.7057480868152	10.158264291471308	96.87207121805015	8.081207451758713e-5	0.0054066744699751545
URS000068668E_GR_chr1_161440171_161440242_72_-	7.137673382822465	4.158788200619206	94.89317044744836	8.584815551701228e-5	0.0054066744699751545
URS000051BA34_GR_chr1_16514123_16514171_49_-	5.951407529333819	10.179915143871918	94.4111358815917	8.705289045184295e-5	0.0054066744699751545
hsa_piR_017791_DQ594556	5.794427280530284	7.932052879130978	88.73884559017833	1.0660459121984897e-4	0.0054066744699751545
URS000049DAFB_GR_chr21_8210893_8210923_31_+	5.093230606211189	11.010872123617602	86.54868293726055	1.1037604913407798e-4	0.0054066744699751545
hsa_piR_000753_DQ570940	3.2301022452966572	6.697916944990072	85.16115862747218	1.1491258870037485e-4	0.0054066744699751545
hsa_piR_017936_DQ594740	4.134335546292586	8.855108622204941	82.52759708480103	1.2516519052707851e-4	0.0054066744699751545
URS00002B094D_GR_chr1_161440827_161440856_30_-	9.80581471640515	4.762523220278964	263.01378513706294	1.2710810893959543e-4	0.0054066744699751545
URS00006E2EFA_GR_chr16_72821933_72821992_60_-	9.73991098964745	4.697427436205034	256.38474771006884	1.3328974291679734e-4	0.0054066744699751545
URS00001E5D61_GR_chr1_173864370_173864434_65_-	10.298186296297787	5.241564413073087	251.99351605267958	1.376418123262606e-4	0.0054066744699751545
URS00001CF899_GR_chr1_28648600_28648664_65_+	10.82513983160437	5.763500141016733	251.26318956480296	1.3838670050918234e-4	0.0054066744699751545
URS000045ED38_GR_chr11_118910765_118910781_17_+	7.273138756277411	5.437962334138937	80.1650063791394	1.4134755061888935e-4	0.0054066744699751545
URS0000374AA0_GR_chr7_55043103_55043141_39_-	4.082065378910685	6.446720803052858	78.28274243382363	1.4445313469399267e-4	0.0054066744699751545
URS0000559F9B_GR_chr15_65296133_65296167_35_+	6.540190312613148	6.488767792864453	72.70259590552782	1.8520969536546777e-4	0.006133321190672733
URS00004E78D3_GR_chr15_23562107_23562123_17_-	8.908219650700458	3.8837386588751737	211.4850982103526	1.9060034241706885e-4	0.006133321190672733
URS000074D784_GR_chr1_172188399_172188467_69_-	9.317769473232767	4.293266836178963	201.9832080301037	2.0756345272016712e-4	0.006133321190672733
URS000031F4C1_GR_chr2_28927067_28927144_78_+	3.060105767316417	6.231051216882954	67.61736055959494	2.1444557652592643e-4	0.006133321190672733
URS0000ABD8E4_GR_chr15_57278567_57278657_91_-	6.334654921690993	4.844488122643344	67.88654312306414	2.2078260334579337e-4	0.006133321190672733
URS0000645FFA_GR_chr6_28693210_28693283_74_-	6.372592602552252	3.3986218380750253	66.86002957374745	2.2693246484486174e-4	0.006133321190672733
URS00000711F0_GR_chr1_161440826_161440864_39_-	2.3950309023701584	9.560304987764344	65.96868283826416	2.2912623806914243e-4	0.006133321190672733
URS000071DF37_GR_chr6_27553413_27553494_82_-	7.530247276881292	5.36327993200414	66.9307624346556	2.309352631427782e-4	0.006133321190672733
URS0000493225_GR_chr14_20633006_20633077_72_+	-2.9247244072070355	7.061117938483247	65.44247131455815	2.3409622865163107e-4	0.006133321190672733
URS0000759951_GR_chr13_90231182_90231277_96_+	8.378813757874951	3.3690313893951003	180.85989035566504	2.5469287726168213e-4	0.006457696823473618
URS0000CBD6D6_GR_chr1_11727985_11728007_23_-	4.450183577536135	6.744514508156363	62.22769248350084	2.7475267195923713e-4	0.006735757635074323
URS00004949A9_GR_chr21_8215846_8215876_31_+	2.34593791803369	7.6716972537778325	60.97326777620149	2.82798984678693e-4	0.006735757635074323
URS00006F4D3F_GR_chr13_39857135_39857227_93_-	6.6729172099112155	4.343336022581942	58.95684204077055	3.231374519478502e-4	0.007331872783989952
URS000008DC88_GR_chr19_49490617_49490699_83_+	3.072120677648784	7.977693125384748	57.76753644585245	3.264828847832676e-4	0.007331872783989952
URS0000441811_GR_chr21_8210896_8210927_32_+	2.4821941977137354	9.448733936017424	56.097305299181606	3.5288952979704586e-4	0.007620590145759899
URS00005AFD62_GR_chr17_8125746_8125819_74_+	2.5686765852223354	13.934153575157803	55.747918750768704	3.695926619049816e-4	0.007620590145759899
URS0000164B86_GR_chr11_62853904_62853968_65_-	2.5540915516793836	9.81825001937832	54.98752609129474	3.720471091202045e-4	0.007620590145759899
URS00005E324D_GR_chr6_28881435_28881462_28_+	-3.2776776867752977	4.548638214777108	54.6516401002034	3.781208850949568e-4	0.007620590145759899
URS000030476B_GR_chr16_3172050_3172121_72_+	-3.7862687461520657	8.61757571890172	53.153912499422965	4.080980516488359e-4	0.008019126714899625
URS00002E11B0_GR_chr1_629572_629638_67_+	11.794865856358834	6.721287341200663	140.937578969728	4.4354805836006303e-4	0.008503140826122184
URS000038D768_GR_chr6_28729315_28729386_72_+	-3.887039611900068	4.697753995800257	50.19827947088021	4.743107388340551e-4	0.008774690301695929
URS0000CA6BD0_GR_chr19_11536524_11536595_72_-	7.9226738064516375	2.938995766390198	128.2715923222087	4.8004030912585864e-4	0.008774690301695929
URS000075CEC3_GR_chr11_10508270_10508326_57_-	2.608789199641451	3.811261747837503	49.21135771203904	4.982155582275208e-4	0.00889994156288253
URS0000A8A18F_GR_chr16_23441841_23441921_81_+	2.9432207248956366	3.430218683515531	48.61702650733956	5.143121531184325e-4	0.008983318941135287
URS000071037B_GR_chr15_25097663_25097754_92_+	7.598138818272589	6.166558104399157	49.450425658254936	5.420393552415686e-4	0.009261802896084192
URS00001D1556_GR_chr21_8215387_8215417_31_+	1.781377305210398	7.383198474287694	46.19782501552461	5.875797203420106e-4	0.009826333195506815
URS0000700FD3_GR_chr15_25056860_25056954_95_+	3.578036594861641	9.25594328957475	44.34547767341457	6.552390134951333e-4	0.010420667475778463
URS000071A62C_GR_chr15_25070432_25070526_95_+	3.578036594861641	9.25594328957475	44.34547767341457	6.552390134951333e-4	0.010420667475778463
URS00006C58BC_GR_chr16_3157405_3157477_73_-	2.778178776390491	3.6341377573752736	44.10164927450355	6.628923330647877e-4	0.010420667475778463
URS00004A7BA1_GR_chr21_8212566_8212588_23_+	-2.70555790817397	13.52151798633158	43.84138056875509	6.987776007574108e-4	0.010769395964614212
URS0000EFD8E1_GR_chrX_151958582_151958651_70_-	-2.1346111854528735	9.415294797852633	42.56937453133391	7.26385493795785e-4	0.010979596117759366
URS00004F5239_GR_chr1_248874248_248874318_71_+	-8.926240371722267	3.9874215605212986	96.05628080924666	8.19165353753389e-4	0.012037659760607836
URS000065DC2A_GR_chr2_203364408_203364478_71_-	3.1046912454634175	4.124356012792238	39.98303778487538	8.535357978972321e-4	0.012037659760607836
hsa_piR_020619_DQ598378	5.444867498585916	5.424805624799704	40.78661553186037	8.555186036499926e-4	0.012037659760607836
URS0000078F1F_GR_chr2_130273761_130273826_66_-	3.1690525840090236	4.981318345025688	39.90753955740514	8.598479842851729e-4	0.012037659760607836
URS000075CE25_GR_chrX_63786002_63786087_86_-	-2.480377516042783	4.112549871914146	39.63362847000315	8.729600589753775e-4	0.012037659760607836
URS000075DD9F_GR_chr20_57895394_57895444_51_+	8.421855574749175	3.4277812822029774	88.12930094011435	9.9811238746175e-4	0.01339544876502353
hsa_piR_008112_DQ581031	-2.432028493677245	8.753885504935509	37.012159883543355	0.0010395819977592339	0.01339544876502353
URS0000367985_GR_chr17_31560016_31560037_22_+	-7.821239083297154	2.916472583557667	83.16690876164867	0.0010595995291854292	0.01339544876502353
URS000009DDCA_GR_chr6_27280270_27280342_73_-	2.039821575773141	4.377926590008437	36.73340205444129	0.0010597505572909553	0.01339544876502353
URS00000BDE9E_GR_chr14_102317132_102317162_31_+	2.3676646323343324	5.226241020964889	36.572547074948915	0.0010716290992305575	0.01339544876502353
URS00001C770D_GR_chr2_240456015_240456037_23_+	-2.5597153813133504	6.460803705370091	36.45159950384286	0.0010806790809461612	0.01339544876502353
