smallRNA	logFC	logCPM	F	PValue	FDR
URS0000EFD807_GR_chr7_129774926_129774988_63_-	2.417547243772712	12.883631749612457	48.53377928098276	1.1240601941717114e-5	0.010228947766962574
URS0000564D66_GR_chr14_100874553_100874574_22_+	-2.8165847650178635	6.32825397713746	34.45230247182225	6.0969333510917795e-5	0.02007575468399346
URS00006C1298_GR_chr12_6943818_6943878_61_+	3.213072549019646	3.0422992808292406	32.76446913865527	7.726378599566358e-5	0.02007575468399346
URS0000EFBB37_GR_chr6_6169342_6169402_61_+	-3.7345928980268956	3.615770116345914	30.793034045529673	1.0309647263792705e-4	0.02007575468399346
URS00002620A7_GR_chr17_58331245_58331267_23_-	2.7306506189057393	9.62444565753	30.24816538961768	1.1191904242826711e-4	0.02007575468399346
URS00000AF93C_GR_chr17_59841266_59841337_72_+	2.4006697479345367	8.156222189054244	29.00100477499634	1.3562052675667233e-4	0.02007575468399346
URS0000164B86_GR_chr11_62853904_62853968_65_-	1.9619442559566336	7.326260990052319	27.44959771610741	1.7369674550690478e-4	0.02007575468399346
URS00004E0FA9_GR_chr11_62853663_62853732_70_-	1.7934765156582264	14.138585866061264	27.35165608695115	1.7649015106807438e-4	0.02007575468399346
URS000075A1A8_GR_chr14_101045920_101045994_75_+	-2.3425693805792025	6.617267778650614	24.845145855293147	2.693530184592747e-4	0.027234582977548886
URS0000EFE028_GR_chr10_103394299_103394361_63_-	1.760381899115595	7.981756903622172	22.19934228149849	4.351133545290551e-4	0.039595315262144014
URS00004FCB5F_GR_chr21_16590292_16590313_22_+	-2.3534343455468654	5.059087790443239	21.30354337841684	5.163063655400402e-4	0.040285820018940106
URS000005A8ED_GR_chr14_101033804_101033825_22_+	-3.178262222159337	2.6076665215486132	20.38467404150637	6.184521759022006e-4	0.040285820018940106
URS00006E2A34_GR_chr13_21139886_21139957_72_-	4.15233150006521	2.5483837794767976	19.90714726341264	6.807139909006787e-4	0.040285820018940106
URS0000527F89_GR_chr5_149430661_149430683_23_+	-2.4188798768392874	11.098782876057008	18.412067529630527	9.283497122818658e-4	0.040285820018940106
URS00006CFC33_GR_chr1_173865622_173865686_65_-	2.958348353144558	6.019335707341903	18.22196999775071	9.668016135211245e-4	0.040285820018940106
URS00001FFA8C_GR_chr14_101045968_101045989_22_+	-2.0800403204975626	6.486152134859115	18.200009308648603	9.713617663128023e-4	0.040285820018940106
URS00007E3F24_GR_chr11_2134140_2134161_22_-	-2.158119229728445	2.3728295252011575	18.195072599489663	9.723903132400204e-4	0.040285820018940106
URS000023BE29_GR_chr11_72615066_72615088_23_-	-3.5394939258363416	5.577383668136416	18.21442456392151	9.883829176684199e-4	0.040285820018940106
URS0000EFE727_GR_chr7_130876747_130876807_61_-	-1.5764234835062931	7.829353413101514	18.093641337606556	9.93805759478406e-4	0.040285820018940106
URS00006A8564_GR_chr11_75335092_75335186_95_-	-1.8617730414575175	6.931219426794164	17.644181000880412	0.0010955427275534905	0.040285820018940106
URS0000EFE6EA_GR_chr21_16539100_16539160_61_+	-2.4941523855994765	11.16084927779092	17.597194431908846	0.001106860698585954	0.040285820018940106
URS00007E3A17_GR_chr18_21825711_21825733_23_-	-5.919727207370773	11.431056376887431	17.422747338367692	0.0012390887747230138	0.040285820018940106
hsa_piR_008114_DQ581033	-2.3999841501389705	12.364954237203664	17.085716392013605	0.0012392765002339997	0.040285820018940106
URS0000EFE77A_GR_chr8_41660441_41660505_65_-	-9.089063786080153	8.944346360738232	17.28782232679731	0.0012757739106880775	0.040285820018940106
URS0000D548A2_GR_chr7_139044100_139044157_58_-	1.6785476230384502	7.043167669248756	16.938460885433944	0.0012807515801412526	0.040285820018940106
URS00007E3F2D_GR_chr21_16539138_16539160_23_+	-3.005041233136463	2.6823348500361837	16.75786471825313	0.0013338381960363915	0.040285820018940106
URS0000EFE4D0_GR_chr2_176150328_176150390_63_+	-2.328495848160611	6.84085766461563	16.748106223778365	0.0013367787715985512	0.040285820018940106
hsa_piR_018849_DQ595899	1.694068457992648	14.342672171579153	16.724047293716733	0.0013440608024200306	0.040285820018940106
URS000005A7A9_GR_chr16_3152900_3152972_73_+	3.2936043983180436	2.0475811387956173	16.449590042352508	0.0014304803476967714	0.040285820018940106
URS000023B77E_GR_chr1_1167878_1167899_22_+	1.7344731541607254	7.827656839191784	16.295118864892604	0.0014819535902994964	0.040285820018940106
URS0000A99FDF_GR_chr11_33196547_33196637_91_-	2.657355812038377	3.2292348026339255	16.28236155264339	0.0014863000005516291	0.040285820018940106
URS0000EFBD9F_GR_chr2_176150329_176150389_61_+	-2.2636055796648797	17.203595200503656	15.963593341035144	0.0015998696663521586	0.040285820018940106
URS0000EFCB87_GR_chr14_101022070_101022129_60_+	-2.580524558772538	9.546249276143875	15.962522787375244	0.0016002677233857736	0.040285820018940106
URS0000521626_GR_chr12_54337278_54337299_22_+	1.3285082039038734	6.907458737805125	15.850379231806663	0.0016426102806349284	0.040285820018940106
URS00005E651E_GR_chr14_101039732_101039752_21_+	-2.383521973611091	2.5677362439716265	15.741132027806392	0.001685116447593753	0.040285820018940106
URS000031D4C0_GR_chr21_16590247_16590316_70_+	-2.8348514541931396	3.0083680688101233	15.73768895143506	0.0016864767288404692	0.040285820018940106
URS0000EFC120_GR_chr17_7017626_7017687_62_-	-1.6434342844328984	6.318270331233327	15.668535655719765	0.0017140697650948784	0.040285820018940106
URS0000EFE3D6_GR_chr11_122099768_122099830_63_-	-2.0963972369936057	10.286711059430733	15.555285339554322	0.0017603997559136214	0.040285820018940106
URS0000EFDA02_GR_chr5_149430660_149430720_61_+	-2.6663226917057434	8.859333793255418	15.540500862719112	0.0017665547773198663	0.040285820018940106
URS0000EFD752_GR_chr17_58331242_58331305_64_-	1.576943858527886	6.089356942060004	15.440848444082569	0.0018087005172748236	0.040285820018940106
URS00004F4657_GR_chr5_149430646_149430733_88_+	-2.0010991579449637	3.2638341758630753	15.426010403333114	0.001815075407446752	0.040285820018940106
URS000060A1F4_GR_chr14_101022071_101022091_21_+	-1.9939560767183797	9.03448432718341	15.256242250067213	0.0018899040066726234	0.040603431082473364
hsa_piR_000805_DQ571003	1.660330128409212	2.186826383024541	14.77697472866641	0.002121300421329955	0.040603431082473364
URS0000EFE150_GR_chr21_16539837_16539904_68_+	-2.2396825240731966	7.749501798212081	14.767006707883104	0.0021264518740953626	0.040603431082473364
URS00002F4D78_GR_chr7_130876748_130876769_22_-	-1.6481000574160627	12.020127394700534	14.764461359386619	0.0021277696357706846	0.040603431082473364
URS000025307A_GR_chr10_130962634_130962658_25_-	-2.1549160204990674	7.092109847287119	14.762689558666136	0.0021286874818066508	0.040603431082473364
URS000055BBE5_GR_chr1_1169055_1169076_22_+	1.5998839460569714	5.455225594175496	14.596368921244629	0.0022169338261435823	0.040603431082473364
URS0000215F73_GR_chr16_3193920_3193992_73_+	-7.244225545579042	6.311321498894322	15.501896681902334	0.0022330327390024866	0.040603431082473364
URS0000EFBEA5_GR_chr12_6964112_6964177_66_+	2.054163115203347	5.497204147941944	14.508488815524833	0.0022652759948291277	0.040603431082473364
URS00002F40E9_GR_chr14_101040269_101040290_22_+	-2.777866129287395	5.41843313316768	14.4094141444118	0.0023212535217889364	0.040603431082473364
URS000062318B_GR_chr14_101033756_101033835_80_+	-2.6865069236616677	2.989828698168494	14.397535105969494	0.0023280726406448263	0.040603431082473364
URS0000EFDBD3_GR_chr1_1167877_1167938_62_+	1.4931340132007147	6.998435262548586	14.368654911941098	0.0023447486244671098	0.040603431082473364
URS0000EFD9C0_GR_chr9_70809992_70810052_61_-	-3.932305632288238	3.824142261372875	14.391774378304019	0.002368603868105848	0.040603431082473364
URS0000EFBD7B_GR_chr21_25573982_25574043_62_+	1.7307927053214867	5.424852533886973	14.150149655911354	0.002475520886613993	0.040603431082473364
URS0000690AB9_GR_chr14_100981004_100981075_72_+	-2.540564325262092	2.2554542536895985	14.138524830933024	0.0024827125686533286	0.040603431082473364
URS0000636753_GR_chr14_100955370_100955439_70_+	-4.02369622063572	3.9870996846158993	14.292348223643462	0.002498672681998361	0.040603431082473364
URS00006B86A6_GR_chr5_149732825_149732890_66_+	-2.3369511582327593	10.098626880451024	13.949920918033325	0.0026028574209118103	0.04062776970096182
URS00007234FC_GR_chr14_100953349_100953423_75_+	-1.942540568381271	4.628219217382412	13.929615157310119	0.002616191551281563	0.04062776970096182
URS0000708227_GR_chr7_22856613_22856686_74_+	-1.5164588854693517	5.231794813705423	13.902519830381427	0.0026341081454469752	0.04062776970096182
URS000058FDD6_GR_chrM_2742_2836_95_+	2.0480126999743105	7.543811014492635	13.778608651934348	0.0027178847512207617	0.04122125206018155
URS0000830339_GR_chr1_173866635_173866714_80_-	1.9267278052510208	3.350849668619219	13.636430307366775	0.0028178593522317583	0.04189329940554496
URS0000DD854E_GR_chr7_145997365_145997390_26_+	1.6504563082167423	7.099889825772713	13.585204260198694	0.0028549237616875564	0.04189329940554496
URS00001FCA45_GR_chr1_173865350_173865430_81_-	1.5681072177273858	4.528628468920759	13.48348929613516	0.0029302142703499946	0.04189329940554496
URS0000617EF6_GR_chr17_58331245_58331266_22_-	1.5867761229139483	8.850625365417912	13.462096763593225	0.0029463419362141512	0.04189329940554496
URS00007629C2_GR_chr17_59841311_59841332_22_+	1.820958900355544	10.615759484428695	13.39149045259618	0.003000309459673803	0.04200433243543324
URS000015B295_GR_chr14_101046505_101046526_22_+	-2.101248110303607	2.221406454703453	13.248058310820682	0.0031135241171982475	0.042928893131066743
URS000026D828_GR_chr1_173866879_173866938_60_-	2.191012794779895	2.412640403132265	12.993579238764928	0.0033268659735056715	0.04383172650600034
hsa_piR_016659_DQ592932	2.3321131086809306	5.296210638175942	12.979497440684465	0.003339159920507967	0.04383172650600034
hsa_piR_019224_DQ596390	-2.426565048647785	3.2299218090802984	12.94553562903983	0.0033690281188596505	0.04383172650600034
URS0000EFCF4B_GR_chr5_149062332_149062394_63_-	-1.529885285473055	6.887859148880232	12.94254711317312	0.003371671269692334	0.04383172650600034
URS00006F3621_GR_chr7_129770396_129770480_85_-	1.6330493302096358	3.2403387078124863	12.831002978322323	0.0034720739446290148	0.04450122943116061
URS00000894FB_GR_chr16_3152935_3152955_21_+	-1.8958447427729233	2.5583004911675267	12.60871312940429	0.0036827313629918777	0.04610214301030229
URS000006372A_GR_chr14_101055464_101055485_22_+	-2.0972743932507174	2.4866416125663475	12.592871566748403	0.0036983037799473272	0.04610214301030229
URS0000155F25_GR_chr5_149430700_149430721_22_+	-3.2984916773929815	3.4103703865347295	12.564765045717762	0.003776875441453765	0.046445360158417916
URS0000EFEC4D_GR_chr11_568111_568171_61_-	1.9623416001560006	4.492824666626787	12.395323329244153	0.0038990822664590544	0.04730886483303653
URS0000EFE1B2_GR_chr21_16590252_16590313_62_+	-2.4152101749658046	6.1838247624234	12.286250976988002	0.004015368620513444	0.04735704596181198
URS00000FC8EB_GR_chr2_25328651_25328674_24_-	1.825043550828532	2.9909965696076384	12.231558768858068	0.004075196394681528	0.04735704596181198
URS0000EFE706_GR_chr17_7017937_7017999_63_-	-1.4201641270805796	6.633194909292747	12.227964141399005	0.004079164789560006	0.04735704596181198
URS0000816F9C_GR_chr1_173865966_173866028_63_-	3.105388994705292	7.845662139428947	12.379548902207922	0.004120019592291533	0.04735704596181198
URS000075CFEA_GR_chr14_100874493_100874585_93_+	-2.5463395169802445	2.705510059158207	12.15273637101761	0.004163256787851602	0.04735704596181198
URS0000EFD266_GR_chr14_101040233_101040289_57_+	-2.311021281697235	3.024961342685162	12.08196458603704	0.004244216760464866	0.04746186773147681
URS000025576D_GR_chr1_155195237_155195258_22_+	1.4820285624902783	6.903390814588116	12.02751375998595	0.004307756315480196	0.04746186773147681
URS0000EFBE94_GR_chr14_101023339_101023395_57_+	-2.30889009748802	3.3818932380658833	11.911028769782536	0.004447443899810135	0.04746186773147681
URS00000DDDCA_GR_chr8_123157229_123157270_42_-	1.425511166932186	2.844977557995253	11.89567071779474	0.004466252174483144	0.04746186773147681
URS00007E3675_GR_chrX_66018937_66018959_23_+	-1.4649053232539841	6.962453908726536	11.839110719107543	0.004536322349307262	0.04746186773147681
URS000075E023_GR_chr6_6169343_6169366_24_+	-3.6083080028615604	4.433432993737893	11.877305866327829	0.004546162221873811	0.04746186773147681
URS000075BEB6_GR_chr8_66922474_66922549_76_-	1.3351636853776268	4.932452469383192	11.810258199785757	0.004572559756508529	0.04746186773147681
URS00004AC389_GR_chr2_176150368_176150389_22_+	-1.9776231636927017	4.926529398916021	11.796688625844832	0.004589719077329625	0.04746186773147681
URS0000EFE6B7_GR_chr11_72615065_72615124_60_-	-3.223245752078189	7.29271065002257	11.846934656187171	0.004750640150802276	0.0485739610924727
URS0000EFE3FD_GR_chr17_28861382_28861424_43_-	-3.045754269522472	9.746495566970948	11.598061436112864	0.005083681132960684	0.04896321872349473
URS00001E3DAA_GR_chr14_100883035_100883056_22_+	-1.9763124263236596	10.144776969434394	11.402603515385323	0.005122410408695555	0.04896321872349473
URS00005AFD62_GR_chr21_17454786_17454859_74_-	1.4025041284961852	8.638891630321105	11.363719868128609	0.005178775305178098	0.04896321872349473
URS0000EFC938_GR_chr5_168768167_168768231_65_-	-1.5831853661243969	6.001714648479316	11.347768917630772	0.005202106404101447	0.04896321872349473
URS00004E1F23_GR_chr2_42810536_42810628_93_+	1.591005521128962	6.025676309054145	11.325356301497377	0.005235096236928076	0.04896321872349473
URS0000632075_GR_chr16_69933083_69933180_98_+	-1.9250084055088428	8.932745831610907	11.313987115145263	0.005251924121607462	0.04896321872349473
URS000081566B_GR_chrM_3150_3226_77_+	2.0008963583133768	3.0765084244395977	11.263918693324271	0.0053267864959947436	0.04896321872349473
URS000055128B_GR_chr11_568112_568133_22_-	2.677002453585867	7.1373361332062775	11.298940551027199	0.00533760990402659	0.04896321872349473
URS0000E2CD46_GR_chr7_145997342_145997390_49_+	1.6848296855677698	7.474959512500998	11.247786195708974	0.005351172373627241	0.04896321872349473
URS00003DB428_GR_chr1_1167916_1167938_23_+	1.1827348109223699	7.392857068004306	11.245804034579479	0.005354177578420711	0.04896321872349473
URS0000EFBBC6_GR_chr14_101054693_101054754_62_+	-2.009859851670595	8.839851804059926	11.228449473254614	0.005380573486098323	0.04896321872349473
URS00001925C1_GR_chr21_16590290_16590311_22_+	-2.39238509074489	2.253567996942405	11.10946219868697	0.005565693884574657	0.0501463508412172
URS0000667F3B_GR_chr12_6964104_6964184_81_+	2.938683348732328	4.191060389712568	10.986275123871597	0.005765223438230964	0.051343663300740125
