GeneIDs	GSM1666235	GSM1666236	GSM1666237	GSM1666238	GSM1666239	GSM1666240
URS00002E11B0_GR_chr1_629572_629638_67_+	0	0	0	172.2571918485678	114.76903477384599	322.00037908443784
URS000004104A_GR_chr1_629572_629639_68_+	143.55334045135425	331.1453818165086	205.14318731515888	434.15311448677403	972.5048033045045	1897.355880215751
URS0000DCF513_GR_chr1_629584_629639_56_+	207.86365548274983	135.5944395520989	13.185815137211058	53.91568817926046	52.52051562976812	59.91139710823513
URS0000650AFF_GR_chr1_1167115_1167188_74_+	27.206660323621108	24.137127911908987	78.40649491173964	36.40212488045662	34.26865118308302	22.08822958293015
URS00002B452B_GR_chr1_1167160_1167182_23_+	39.62705720059363	37.56167776305387	108.56274340146486	40.30231255709427	28.221209881536836	20.080186540968423
URS0000EFC8EF_GR_chr1_9151691_9151756_66_-	327.3300342264956	255.18760700034383	379.7526589169906	338.019907656632	269.00659252539907	247.88753406489292
URS00000EED18_GR_chr1_9151693_9151714_22_-	39.626780353092585	33.496617396229475	14.07260675313246	3.8998724901860964	5.039242642919557	2.62220513197212
URS0000532A91_GR_chr1_10298967_10299053_87_+	11.980229099484795	12.748020960183737	54.35500303962909	120.7920707842163	1149.700675069128	1171.152729669923
URS0000676297_GR_chr1_10999862_10999945_84_-	242.70347718570795	228.70548682429063	104.44846462697323	239.8473968877375	213.13485275661154	214.54381011129033
URS0000CBD6D6_GR_chr1_11727985_11728007_23_-	7.688835016813608	4.9581164774002	16.059210668316485	211.8512055704777	172.26253413348368	184.8146106171871
URS000051BA34_GR_chr1_16514123_16514171_49_-	56.77908703474867	40.951733972913914	15.07816430694665	2207.5277038016966	2086.355025458056	2105.4088023527925
URS0000287398_GR_chr1_16535279_16535350_72_-	1758.8677892445821	1784.9158491357277	1494.3676714702772	1686.2301544227364	2151.352038458282	2034.6565473801581
URS00004BF687_GR_chr1_16545939_16546009_71_-	5415.962139989848	16387.669001655122	10012.180786827332	12959.989453441329	23580.297206228428	23358.949012099285
URS00007131F2_GR_chr1_16727285_16727355_71_+	6.473017742712381	15.342922515444037	35.569255873606465	6.828040822494873	9.330816753263429	10.326455082277436
URS000064074C_GR_chr1_16872583_16872654_72_+	338.7500873633901	39.81432212002881	0	0	58.87104724260939	26.640681463297096
URS00006CC1A3_GR_chr1_23370254_23370346_93_+	602.1101505240644	458.1918935356972	175.10799812866642	1421.6770097413696	1796.6457487837517	1836.156985340279
URS00006E3D71_GR_chr1_28578749_28578822_74_-	166.2261047988794	5089.552714503808	318.6518746715302	0	2127.678964872502	2054.2042960640642
hsa_piR_020619_DQ598378	1.7743468737962573	2.9832391079930898	0	76.7044374375509	77.60837538705326	81.3248035200846
URS00001CF899_GR_chr1_28648600_28648664_65_+	0	0	0	78.71544366967436	115.8215382725529	110.44109117553654
URS0000668E72_GR_chr1_30935688_30935773_86_-	1.1828979158641715	1.6272214053036982	0	15.600902785464598	13.102712212929687	19.076187914717863
URS000075C4DE_GR_chr1_40754355_40754446_92_+	81.21235624009374	77.57169420382802	46.19438473809083	36.759484207951374	43.344047537260266	40.557092304998164
URS00007169CB_GR_chr1_40754371_40754432_62_+	1414.7179292584533	1345.2638745569268	4107.952927326338	2797.40472110728	2818.6753188337925	2844.9678347127942
URS00004DC6A5_GR_chr1_40754413_40754434_22_+	273.84023483086077	278.38984484964425	131.68180790466306	72.80368468907054	87.68690064207532	92.87272332209966
